CPUID:,0x600F20
Processor:,AMD FX-8320 Eight-Core (Vishera) 
Platform:,Socket AM3+ (942 pin)
Revision:,OR-C0
Lithography:,32nm

Session start:,12:57:07 - November 13 - 2021

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),Core 4 Temp. (°),Core 5 Temp. (°),Core 6 Temp. (°),Core 7 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 4,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 5,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 6,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 7,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),
03:29:24 11/14/21,23,23,23,23,23,23,23,23,,,11,39,8,3141.76,,11,39,44,3141.76,,11,39,31,3141.76,,11,39,30,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:29:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,27,3141.76,,11,39,33,3141.76,,11,39,37,3141.76,,11,39,35,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:29:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,23,3141.76,,11,39,30,3141.76,,11,39,39,3141.76,,11,39,24,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:29:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,26,3141.76,,11,39,30,3141.76,,11,39,31,3141.76,,11,39,27,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:30:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,35,3141.76,,11,39,36,3141.76,,11,39,26,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:30:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,32,3141.76,,11,39,44,3141.76,,11,39,29,3141.76,,11,39,26,3141.76,,11,39,5,3141.76,,11,39,5,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:30:24 11/14/21,23,23,23,23,23,23,23,23,,,11,39,14,3141.76,,11,39,35,3141.76,,11,39,33,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:30:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,23,3141.76,,11,39,39,3141.76,,11,39,25,3141.76,,11,39,29,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,2,3141.76,
03:30:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,21,3141.76,,11,39,32,3141.76,,11,39,22,3141.76,,11,39,39,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:30:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,22,3141.76,,11,39,41,3141.76,,11,39,27,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:31:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,40,3141.76,,11,39,29,3141.76,,11,39,21,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:31:14 11/14/21,26,26,26,26,26,26,26,26,,,11,39,41,3141.76,,11,39,46,3141.76,,11,39,28,3141.76,,11,39,68,3141.76,,11,39,19,3141.76,,11,39,18,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:31:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,30,3141.76,,11,39,30,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:31:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,14,3141.76,,11,39,47,3141.76,,11,39,25,3141.76,,11,39,28,3141.76,,11,39,3,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:31:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,20,3141.76,,11,39,45,3141.76,,11,39,29,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:31:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,23,3141.76,,11,39,30,3141.76,,11,39,36,3141.76,,11,39,26,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,36,3141.76,,11,39,40,3141.76,,11,39,14,3141.76,,11,39,24,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:14 11/14/21,23,23,23,23,23,23,23,23,,,11,39,17,3141.76,,11,39,36,3141.76,,11,39,38,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,40,3141.76,,11,39,31,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,24,3141.76,,11,39,33,3141.76,,11,39,39,3141.76,,11,39,22,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,25,3141.76,,11,39,31,3141.76,,11,39,38,3141.76,,11,39,30,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:32:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,30,3141.76,,11,39,16,3141.76,,11,39,47,3141.76,,11,39,3,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:33:04 11/14/21,23,23,23,23,23,23,23,23,,,11,39,28,3141.76,,11,39,25,3141.76,,11,39,43,3141.76,,11,39,19,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:33:14 11/14/21,23,23,23,23,23,23,23,23,,,11,39,25,3141.76,,11,39,28,3141.76,,11,39,25,3141.76,,11,39,29,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,2,3141.76,
03:33:24 11/14/21,23,23,23,23,23,23,23,23,,,11,39,23,3141.76,,11,39,25,3141.76,,11,39,47,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:33:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,22,3141.76,,11,39,30,3141.76,,11,39,44,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:33:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,18,3141.76,,11,39,25,3141.76,,11,39,34,3141.76,,11,39,39,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:33:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,22,3141.76,,11,39,24,3141.76,,11,39,38,3141.76,,11,39,33,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:34:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,39,3141.76,,11,39,30,3141.76,,11,39,20,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:34:14 11/14/21,23,23,23,23,23,23,23,23,,,11,39,35,3141.76,,11,39,33,3141.76,,11,39,21,3141.76,,11,39,30,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:34:24 11/14/21,23,23,23,23,23,23,23,23,,,11,39,15,3141.76,,11,39,31,3141.76,,11,39,30,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:34:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,16,3141.76,,11,39,40,3141.76,,11,39,35,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:34:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,11,3141.76,,11,39,45,3141.76,,11,39,32,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:34:54 11/14/21,24,23,23,23,23,23,23,23,,,11,39,26,3141.76,,11,39,37,3141.76,,11,39,37,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:35:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,15,3141.76,,11,39,46,3141.76,,11,39,26,3141.76,,11,39,31,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
03:35:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,39,3141.76,,11,39,31,3141.76,,11,39,21,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:35:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,37,3141.76,,11,39,29,3141.76,,11,39,32,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:35:34 11/14/21,28,28,28,28,28,28,28,28,,,11,39,19,3141.76,,11,39,53,3141.76,,11,39,53,3141.76,,11,39,81,3141.76,,11,39,10,3141.76,,11,39,2,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:35:44 11/14/21,27,27,27,27,27,27,27,27,,,11,39,15,3141.76,,11,39,19,3141.76,,11,39,32,3141.76,,11,39,20,3141.76,,11,39,20,3141.76,,11,39,8,3141.76,,11,39,2,3141.76,,11,39,2,3141.76,
03:35:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,17,3141.76,,11,39,25,3141.76,,11,39,39,3141.76,,11,39,31,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:36:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,40,3141.76,,11,39,29,3141.76,,11,39,24,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:36:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,17,3141.76,,11,39,34,3141.76,,11,39,37,3141.76,,11,39,31,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:36:24 11/14/21,25,25,25,25,25,25,25,25,,,11,39,11,3141.76,,11,39,29,3141.76,,11,39,31,3141.76,,11,39,36,3141.76,,11,39,3,3141.76,,11,39,8,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:36:34 11/14/21,25,25,25,25,25,25,25,25,,,11,39,30,3141.76,,11,39,42,3141.76,,11,39,43,3141.76,,11,39,40,3141.76,,11,39,11,3141.76,,11,39,2,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:36:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,30,3141.76,,11,39,30,3141.76,,11,39,31,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:36:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,28,3141.76,,11,39,33,3141.76,,11,39,31,3141.76,,11,39,26,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:04 11/14/21,25,25,25,25,25,25,25,25,,,11,39,18,3141.76,,11,39,41,3141.76,,11,39,38,3141.76,,11,39,24,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,21,3141.76,,11,39,40,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,22,3141.76,,11,39,30,3141.76,,11,39,34,3141.76,,11,39,29,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,22,3141.76,,11,39,38,3141.76,,11,39,30,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,28,3141.76,,11,39,42,3141.76,,11,39,28,3141.76,,11,39,20,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:37:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,31,3141.76,,11,39,33,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,16,3141.76,,11,39,30,3141.76,,11,39,45,3141.76,,11,39,29,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,22,3141.76,,11,39,33,3141.76,,11,39,34,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,27,3141.76,,11,39,23,3141.76,,11,39,37,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,17,3141.76,,11,39,25,3141.76,,11,39,39,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:44 11/14/21,27,27,27,27,27,27,27,27,,,11,39,42,3141.76,,11,39,36,3141.76,,11,39,63,3141.76,,11,39,47,3141.76,,11,39,7,3141.76,,11,39,21,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:38:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,27,3141.76,,11,39,45,3141.76,,11,39,28,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:39:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,24,3141.76,,11,39,29,3141.76,,11,39,41,3141.76,,11,39,35,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:39:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,12,3141.76,,11,39,26,3141.76,,11,39,39,3141.76,,11,39,37,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:39:24 11/14/21,25,25,25,25,25,25,25,25,,,11,39,20,3141.76,,11,39,21,3141.76,,11,39,34,3141.76,,11,39,23,3141.76,,11,39,6,3141.76,,11,39,46,3141.76,,11,39,3,3141.76,,11,39,0,3141.76,
03:39:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,31,3141.76,,11,39,32,3141.76,,11,39,34,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:39:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,20,3141.76,,11,39,39,3141.76,,11,39,30,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:39:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,30,3141.76,,11,39,27,3141.76,,11,39,30,3141.76,,11,39,31,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:40:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,19,3141.76,,11,39,30,3141.76,,11,39,44,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:40:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,33,3141.76,,11,39,41,3141.76,,11,39,21,3141.76,,11,39,22,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:40:24 11/14/21,23,23,23,23,23,23,23,23,,,11,39,27,3141.76,,11,39,30,3141.76,,11,39,28,3141.76,,11,39,31,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:40:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,21,3141.76,,11,39,29,3141.76,,11,39,36,3141.76,,11,39,36,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
03:40:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,28,3141.76,,11,39,35,3141.76,,11,39,40,3141.76,,11,39,16,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:40:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,25,3141.76,,11,39,30,3141.76,,11,39,40,3141.76,,11,39,17,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:41:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,23,3141.76,,11,39,37,3141.76,,11,39,16,3141.76,,11,39,8,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:41:14 11/14/21,25,25,25,25,25,25,25,25,,,11,39,31,3141.76,,11,39,44,3141.76,,11,39,37,3141.76,,11,39,43,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:41:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,13,3141.76,,11,39,41,3141.76,,11,39,30,3141.76,,11,39,35,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:41:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,12,3141.76,,11,39,20,3141.76,,11,39,27,3141.76,,11,39,47,3141.76,,11,39,6,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:41:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,21,3141.76,,11,39,42,3141.76,,11,39,25,3141.76,,11,39,26,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:41:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,25,3141.76,,11,39,44,3141.76,,11,39,40,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:42:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,40,3141.76,,11,39,28,3141.76,,11,39,44,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:42:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,18,3141.76,,11,39,38,3141.76,,11,39,32,3141.76,,11,39,26,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:42:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,20,3141.76,,11,39,34,3141.76,,11,39,38,3141.76,,11,39,23,3141.76,,11,39,2,3141.76,,11,39,7,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:42:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,26,3141.76,,11,39,37,3141.76,,11,39,30,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:42:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,31,3141.76,,11,39,32,3141.76,,11,39,27,3141.76,,11,39,24,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:42:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,28,3141.76,,11,39,41,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:43:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,36,3141.76,,11,39,35,3141.76,,11,39,27,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,2,3141.76,
03:43:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,14,3141.76,,11,39,34,3141.76,,11,39,43,3141.76,,11,39,22,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:43:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,24,3141.76,,11,39,31,3141.76,,11,39,33,3141.76,,11,39,30,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:43:34 11/14/21,24,24,24,24,24,24,24,24,,,11,39,13,3141.76,,11,39,38,3141.76,,11,39,39,3141.76,,11,39,21,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:43:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,27,3141.76,,11,39,19,3141.76,,11,39,33,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,
03:43:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,17,3141.76,,11,39,35,3141.76,,11,39,38,3141.76,,11,39,25,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:44:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,46,3141.76,,11,39,35,3141.76,,11,39,20,3141.76,,11,39,2,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:44:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,16,3141.76,,11,39,15,3141.76,,11,39,24,3141.76,,11,39,55,3141.76,,11,39,5,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
03:44:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,31,3141.76,,11,39,24,3141.76,,11,39,23,3141.76,,11,39,33,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:44:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,25,3141.76,,11,39,35,3141.76,,11,39,27,3141.76,,11,39,23,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:44:44 11/14/21,23,23,23,23,23,23,23,23,,,11,39,29,3141.76,,11,39,25,3141.76,,11,39,37,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:44:54 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,44,3141.76,,11,39,22,3141.76,,11,39,28,3141.76,,11,39,5,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:45:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,28,3141.76,,11,39,30,3141.76,,11,39,38,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
03:45:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,23,3141.76,,11,39,25,3141.76,,11,39,32,3141.76,,11,39,31,3141.76,,11,39,4,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:45:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,19,3141.76,,11,39,30,3141.76,,11,39,33,3141.76,,11,39,39,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:45:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,28,3141.76,,11,39,21,3141.76,,11,39,38,3141.76,,11,39,32,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:45:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,33,3141.76,,11,39,30,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:45:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,28,3141.76,,11,39,21,3141.76,,11,39,43,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:46:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,22,3141.76,,11,39,26,3141.76,,11,39,35,3141.76,,11,39,30,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:46:14 11/14/21,24,24,24,24,24,24,24,24,,,11,39,27,3141.76,,11,39,25,3141.76,,11,39,26,3141.76,,11,39,40,3141.76,,11,39,6,3141.76,,11,39,18,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:46:24 11/14/21,24,24,24,24,24,24,24,24,,,11,39,23,3141.76,,11,39,22,3141.76,,11,39,40,3141.76,,11,39,28,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:46:34 11/14/21,23,23,23,23,23,23,23,23,,,11,39,25,3141.76,,11,39,38,3141.76,,11,39,30,3141.76,,11,39,25,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
03:46:44 11/14/21,24,24,24,24,24,24,24,24,,,11,39,29,3141.76,,11,39,36,3141.76,,11,39,31,3141.76,,11,39,19,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,0,3141.76,
03:46:54 11/14/21,23,23,23,23,23,23,23,23,,,11,39,27,3141.76,,11,39,35,3141.76,,11,39,22,3141.76,,11,39,27,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,,11,39,1,3141.76,
03:47:04 11/14/21,24,24,24,24,24,24,24,24,,,11,39,25,3141.76,,11,39,28,3141.76,,11,39,35,3141.76,,11,39,38,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,,11,39,0,3141.76,
